season,player,pos,age,team_id,g,gs,mp_per_g,fg_per_g,fga_per_g,fg_pct,fg3_per_g,fg3a_per_g,fg3_pct,fg2_per_g,fg2a_per_g,fg2_pct,efg_pct,ft_per_g,fta_per_g,ft_pct,orb_per_g,drb_per_g,trb_per_g,ast_per_g,stl_per_g,blk_per_g,tov_per_g,pf_per_g,pts_per_g,ast_pct,blk_pct,bpm,dbpm,drb_pct,dws,fg3a_per_fga_pct,fta_per_fga_pct,mp,obpm,orb_pct,ows,per,stl_pct,tov_pct,trb_pct,ts_pct,usg_pct,vorp,ws,ws_per_48
1993,Terry Teagle,SG,32,HOU,5,0,2.4,0.4,1.0,.400,0.0,0.0,,0.4,1.0,.400,.400,0.0,0.4,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.2,0.8,0.0,0.0,-27.8,-9.6,0.0,0.0,.000,.400,12,-18.2,0.0,-0.1,-12.5,0.0,33.8,0.0,.340,33.8,-0.1,-0.1,-0.524
1993,Otis Thorpe,PF,30,HOU,12,12,34.9,6.1,9.6,.635,0.0,0.0,,6.1,9.6,.635,.635,2.3,3.6,.651,3.0,5.6,8.6,2.6,0.5,0.1,1.4,2.9,14.5,12.4,0.1,2.6,0.2,16.7,0.5,.000,.374,419,2.3,11.0,1.2,17.8,0.8,11.3,14.2,.650,16.4,0.5,1.7,.192
1993,J.R. Reid,PF,24,SAS,10,2,22.0,2.9,6.0,.483,0.0,0.2,.000,2.9,5.8,.500,.483,2.7,3.5,.771,1.6,3.4,5.0,1.5,0.8,0.8,1.3,3.1,8.5,10.0,2.4,1.9,2.2,17.0,0.3,.033,.583,220,-0.3,8.6,0.3,15.0,1.9,14.7,13.0,.564,17.8,0.2,0.6,.135
1993,John Williams,SF,26,LAC,5,0,19.6,0.8,3.6,.222,0.4,0.6,.667,0.4,3.0,.133,.278,0.2,0.4,.500,1.0,1.8,2.8,1.4,1.0,0.0,1.2,3.4,2.2,9.7,0.0,-6.9,0.7,11.3,0.1,.167,.111,98,-7.6,5.2,-0.2,1.9,2.6,24.1,8.0,.291,10.9,-0.1,-0.1,-0.035
1993,Jerome Kersey,SF,30,POR,4,1,24.5,5.5,10.5,.524,0.3,0.3,1.000,5.3,10.3,.512,.536,3.0,4.3,.706,2.5,6.0,8.5,1.0,1.0,0.5,0.5,3.8,14.3,7.9,1.3,8.3,3.8,29.1,0.2,.024,.405,98,4.5,10.0,0.4,24.4,2.1,3.9,18.6,.576,22.3,0.2,0.6,.276
1993,James Worthy,SF,31,LAL,5,0,29.6,6.4,17.2,.372,0.4,1.6,.250,6.0,15.6,.385,.384,0.6,1.0,.600,1.4,2.0,3.4,2.6,1.0,0.0,1.4,2.2,13.8,15.0,0.0,-4.7,-2.2,7.9,0.1,.093,.058,148,-2.4,4.7,-0.3,9.7,1.8,7.4,6.2,.391,27.9,-0.1,-0.2,-0.054
1993,David Wood,PF,28,SAS,5,0,4.0,0.4,0.8,.500,0.2,0.2,1.000,0.2,0.6,.333,.625,0.0,0.0,,0.2,0.4,0.6,0.2,0.0,0.0,0.0,1.4,1.0,7.0,0.0,-4.8,-0.5,11.0,0.0,.250,.000,20,-4.3,5.9,0.0,6.3,0.0,0.0,8.6,.625,8.9,0.0,0.1,.135
1993,Joe Wolf,C,28,POR,2,0,10.0,0.5,1.0,.500,0.0,0.0,,0.5,1.0,.500,.500,0.0,0.0,,1.0,1.0,2.0,0.0,0.0,0.5,0.0,0.5,1.0,0.0,3.3,-0.7,0.0,11.9,0.0,.000,.000,20,-0.7,9.8,0.0,8.3,0.0,0.0,10.7,.500,4.3,0.0,0.0,.102
1993,David Wingate,SF,29,CHH,9,0,13.0,0.9,2.4,.364,0.0,0.0,,0.9,2.4,.364,.364,0.3,0.9,.375,0.4,0.9,1.3,1.7,0.4,0.1,0.1,1.0,2.1,17.7,0.5,-0.6,0.3,8.2,0.1,.000,.364,117,-0.9,4.0,0.0,8.4,1.8,3.8,6.0,.372,10.0,0.0,0.1,.058
1993,Kevin Willis,PF,30,ATL,3,3,34.3,7.0,15.0,.467,0.0,0.3,.000,7.0,14.7,.477,.467,2.7,4.7,.571,4.3,4.3,8.7,1.0,0.7,0.0,2.3,4.3,16.7,5.4,0.0,-3.9,-3.2,15.3,-0.1,.022,.311,103,-0.7,13.2,0.0,14.4,1.0,12.0,14.1,.489,24.6,0.0,0.0,-0.013
1993,Scott Williams,PF,24,CHI,19,0,20.8,2.3,4.6,.506,0.0,0.1,.000,2.3,4.5,.518,.506,0.8,1.5,.552,2.1,3.7,5.8,1.4,0.4,0.9,1.3,3.1,5.5,9.3,3.1,-1.4,0.9,21.9,0.5,.023,.333,395,-2.3,12.4,0.2,12.2,1.0,19.4,17.2,.521,14.4,0.1,0.8,.091
1993,Lorenzo Williams,PF,23,BOS,1,0,3.0,1.0,1.0,1.000,0.0,0.0,,1.0,1.0,1.000,1.000,0.0,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,13.3,-3.2,0.0,0.0,.000,.000,3,16.5,42.3,0.0,39.2,0.0,0.0,21.2,1.000,15.0,0.0,0.0,.391
1993,Kenny Williams,SF,23,IND,2,0,5.5,0.5,0.5,1.000,0.0,0.0,,0.5,0.5,1.000,1.000,0.0,1.0,.000,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.5,1.0,27.5,12.1,6.7,7.6,0.0,0.0,.000,2.000,11,-0.8,0.0,0.0,10.0,0.0,34.7,0.0,.532,12.4,0.0,0.0,-0.045
1993,Hot Rod Williams,C,30,CLE,9,0,26.3,3.3,8.3,.400,0.0,0.0,,3.3,8.3,.400,.400,2.3,3.1,.750,1.3,3.2,4.6,1.9,0.6,1.6,1.2,2.9,9.0,11.3,3.9,-0.7,1.1,15.2,0.3,.000,.373,237,-1.7,6.2,0.0,12.1,1.1,11.2,10.6,.464,19.2,0.1,0.3,.056
1993,Sedale Threatt,PG,31,LAL,5,5,41.0,7.8,17.8,.438,0.6,2.6,.231,7.2,15.2,.474,.455,1.8,2.4,.750,0.6,2.8,3.4,8.0,2.6,0.2,2.4,3.8,18.0,32.0,0.3,1.9,1.5,8.0,0.2,.146,.135,205,0.4,1.5,0.1,15.9,3.3,11.3,4.5,.477,22.5,0.2,0.4,.083
1993,Herb Williams,C,34,NYK,7,0,9.9,0.7,2.0,.357,0.0,0.0,,0.7,2.0,.357,.357,0.6,0.6,1.000,0.7,1.3,2.0,0.3,0.1,0.6,0.3,1.9,2.0,4.1,4.1,-2.3,1.9,15.6,0.1,.000,.286,69,-4.2,8.8,0.0,7.7,0.8,11.3,12.2,.444,11.6,0.0,0.1,.076
1993,Buck Williams,PF,32,POR,4,4,29.8,2.8,5.8,.478,0.0,0.0,,2.8,5.8,.478,.478,3.3,4.8,.684,3.0,4.3,7.3,0.3,0.3,0.8,1.5,3.0,8.8,1.3,1.6,-1.8,0.0,17.0,0.2,.000,.826,119,-1.8,9.9,0.1,11.2,0.4,16.1,13.1,.558,13.3,0.0,0.3,.104
1993,Gerald Wilkins,SF,29,CLE,9,2,26.2,4.2,9.7,.437,0.4,1.3,.333,3.8,8.3,.453,.460,1.4,1.9,.765,0.7,1.1,1.8,2.7,1.0,0.2,1.2,1.8,10.3,16.9,0.6,-0.6,-0.1,5.3,0.2,.138,.195,236,-0.5,3.1,0.1,12.3,2.1,10.4,4.2,.492,20.7,0.1,0.3,.053
1993,Dominique Wilkins,SF,33,ATL,3,3,37.7,10.7,25.0,.427,1.0,4.0,.250,9.7,21.0,.460,.447,7.7,10.0,.767,4.0,1.3,5.3,3.0,1.0,0.3,3.3,2.7,30.0,17.3,0.6,5.2,-2.6,4.3,-0.1,.160,.400,113,7.7,11.1,0.2,22.7,1.4,10.2,7.9,.510,37.8,0.2,0.1,.046
1993,Mark West,C,32,PHO,24,24,19.5,1.8,3.3,.544,0.0,0.0,,1.8,3.3,.544,.544,1.2,1.9,.609,1.5,2.6,4.1,0.5,0.2,1.4,0.7,2.9,4.8,3.3,4.5,-1.4,0.9,15.0,0.4,.000,.582,469,-2.3,9.2,0.5,10.7,0.4,14.6,12.2,.574,11.1,0.1,0.8,.086
1993,Darrell Walker,PG,31,CHI,9,0,2.4,0.1,0.4,.250,0.0,0.0,,0.1,0.4,.250,.250,0.2,0.3,.667,0.0,0.1,0.1,0.6,0.0,0.0,0.1,0.0,0.4,29.5,0.0,-3.4,-1.6,5.5,0.0,.000,.750,22,-1.8,0.0,0.0,8.1,0.0,15.8,2.8,.376,13.2,0.0,0.0,.009
1993,Loy Vaught,PF,24,LAC,3,0,16.7,2.0,5.0,.400,0.0,0.0,,2.0,5.0,.400,.400,1.3,1.7,.800,1.3,4.7,6.0,0.0,1.3,0.3,1.0,2.3,5.3,0.0,1.5,-2.4,0.8,34.5,0.1,.000,.333,50,-3.2,8.1,0.0,12.8,4.1,14.9,20.0,.465,17.3,0.0,0.1,.091
1993,Kiki Vandeweghe,SF,34,LAC,1,0,9.0,2.0,6.0,.333,0.0,0.0,,2.0,6.0,.333,.333,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,4.0,20.0,0.0,-5.4,-0.5,0.0,0.0,.000,.000,9,-4.9,0.0,-0.1,5.7,5.7,14.3,0.0,.333,33.3,0.0,0.0,-0.200
1993,Trent Tucker,SG,33,CHI,19,0,10.9,1.0,2.4,.413,0.6,1.4,.462,0.4,1.1,.350,.543,0.2,0.3,.500,0.2,0.7,0.9,1.0,0.4,0.0,0.4,0.8,2.8,12.6,0.0,0.1,0.1,7.6,0.2,.565,.130,208,0.0,2.4,0.2,9.8,1.8,12.6,5.0,.545,12.3,0.1,0.4,.084
1993,Pooh Richardson,PG,26,IND,4,1,23.8,1.5,3.8,.400,0.3,0.3,1.000,1.3,3.5,.357,.433,1.0,1.5,.667,0.3,2.5,2.8,5.8,0.5,0.0,1.5,1.8,4.3,35.2,0.0,-1.6,-1.4,12.3,0.1,.067,.400,95,-0.1,1.3,0.0,10.5,1.1,25.4,7.0,.482,11.7,0.0,0.1,.049
1993,Rod Strickland,SG,26,POR,4,4,39.0,5.5,13.0,.423,0.0,0.3,.000,5.5,12.8,.431,.423,2.5,3.0,.833,2.3,4.3,6.5,9.3,1.3,0.5,1.8,2.5,13.5,39.5,0.8,5.0,1.8,12.9,0.2,.019,.231,156,3.3,5.7,0.3,17.6,1.7,10.9,8.9,.471,17.5,0.3,0.5,.144
1993,Mark Price,PG,28,CLE,9,9,32.0,4.8,10.8,.443,0.9,2.9,.308,3.9,7.9,.493,.485,2.6,2.7,.958,0.1,2.0,2.1,6.1,1.7,0.0,3.7,1.4,13.0,31.2,0.0,0.2,-0.8,7.8,0.3,.268,.247,288,1.0,0.4,-0.1,13.8,2.8,23.5,4.1,.544,22.6,0.2,0.2,.036
1993,Jeff Malone,SG,31,UTA,5,5,30.0,5.8,13.0,.446,0.0,0.0,,5.8,13.0,.446,.446,1.8,2.6,.692,0.6,2.6,3.2,0.6,0.6,0.2,1.8,2.2,13.4,3.9,0.4,-4.1,-0.7,9.9,0.1,.000,.200,150,-3.4,2.3,-0.1,9.7,1.1,11.3,6.1,.474,25.1,-0.1,0.0,-0.009
1993,Kevin McHale,PF,35,BOS,4,0,28.3,8.0,13.8,.582,0.0,0.0,,8.0,13.8,.582,.582,3.0,3.5,.857,2.3,5.0,7.3,0.8,0.5,1.8,1.3,1.5,19.0,4.8,3.9,8.7,2.0,22.5,0.1,.000,.255,113,6.7,10.1,0.5,27.4,1.0,7.6,16.3,.621,26.4,0.3,0.6,.240
1993,Xavier McDaniel,PF,29,BOS,4,0,31.5,5.5,13.3,.415,0.0,0.5,.000,5.5,12.8,.431,.415,1.5,2.3,.667,1.5,3.0,4.5,2.3,0.3,0.8,1.8,4.0,12.5,10.8,1.5,-5.8,-1.8,12.1,0.0,.038,.170,126,-4.0,6.0,0.0,9.7,0.4,10.9,9.1,.439,22.9,-0.1,0.0,-0.005
1993,Rodney McCray,SF,31,CHI,7,0,5.6,0.1,0.9,.167,0.0,0.0,,0.1,0.9,.167,.167,0.0,0.0,,0.3,1.6,1.9,0.7,0.0,0.1,0.6,0.6,0.3,16.2,1.8,-7.9,0.1,34.3,0.1,.000,.000,39,-8.0,6.3,-0.1,2.4,0.0,40.0,20.4,.167,11.8,-0.1,-0.1,-0.100
1993,George McCloud,SF,25,IND,4,0,19.8,2.0,5.8,.348,0.5,3.0,.167,1.5,2.8,.545,.391,0.3,1.0,.250,0.8,2.0,2.8,3.5,1.0,0.3,1.3,3.5,4.8,27.3,0.8,-1.4,0.9,11.8,0.1,.522,.174,79,-2.3,4.8,-0.1,8.4,2.7,16.8,8.4,.384,17.8,0.0,0.0,-0.013
1993,Travis Mays,PG,24,ATL,1,0,20.0,2.0,4.0,.500,0.0,1.0,.000,2.0,3.0,.667,.500,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,4.0,0.0,0.0,-11.8,-4.2,6.1,0.0,.250,.000,20,-7.6,0.0,0.0,0.9,0.0,20.0,2.8,.500,10.9,0.0,0.0,-0.110
1993,Vernon Maxwell,SG,27,HOU,9,7,34.2,5.2,13.0,.402,1.2,5.1,.239,4.0,7.9,.507,.449,2.3,2.7,.875,0.3,2.1,2.4,3.6,1.2,0.2,1.9,1.9,14.0,16.8,0.4,-1.1,-0.5,6.5,0.3,.393,.205,308,-0.7,1.2,0.1,11.7,1.9,11.8,4.1,.494,21.4,0.1,0.4,.057
1993,Anthony Mason,PF,26,NYK,15,0,34.0,4.8,8.1,.590,0.0,0.0,,4.8,8.1,.590,.590,2.9,4.5,.632,3.7,3.6,7.3,2.7,0.7,0.4,1.5,3.3,12.5,12.8,0.8,4.0,1.8,12.7,0.5,.000,.557,510,2.2,13.1,1.3,16.2,1.0,13.1,12.9,.615,15.4,0.7,1.7,.162
1993,Danny Manning,PF,26,LAC,5,5,34.2,7.0,17.0,.412,0.0,0.4,.000,7.0,16.6,.422,.412,4.2,5.2,.808,2.4,4.8,7.2,1.6,1.4,1.0,2.6,3.8,18.2,8.1,2.1,-0.2,0.3,17.3,0.3,.024,.306,171,-0.5,7.1,-0.1,14.1,2.1,11.9,11.7,.472,27.4,0.1,0.2,.051
1993,Karl Malone,PF,29,UTA,5,5,43.2,8.8,19.4,.454,0.2,0.4,.500,8.6,19.0,.453,.459,6.2,7.6,.816,2.4,8.0,10.4,2.0,1.2,0.4,4.0,4.2,24.0,9.2,0.6,1.2,0.1,21.2,0.3,.021,.392,216,1.1,6.4,0.1,16.6,1.6,15.0,13.9,.528,29.2,0.2,0.4,.085
1993,Dan Majerle,SG,27,PHO,24,24,44.6,5.6,13.0,.431,2.3,5.7,.394,3.3,7.3,.460,.518,2.0,2.9,.696,1.2,4.6,5.8,3.7,1.4,1.2,1.3,2.4,15.4,12.3,1.7,2.2,0.6,11.6,0.7,.441,.222,1071,1.6,3.2,1.5,13.5,1.6,8.6,7.6,.542,15.6,1.1,2.1,.096
1993,Nate McMillan,PG,28,SEA,19,2,21.8,1.8,5.4,.340,0.3,1.3,.208,1.6,4.2,.380,.364,0.8,1.6,.533,1.1,2.4,3.5,5.4,2.1,0.6,1.3,2.8,4.8,34.7,1.9,5.6,5.2,13.8,0.7,.233,.291,415,0.5,5.6,0.1,15.3,5.2,17.7,9.4,.392,15.0,0.8,0.8,.088
1993,Rick Mahorn,PF,34,NJN,4,2,15.8,1.0,2.5,.400,0.0,0.0,,1.0,2.5,.400,.400,0.0,0.0,,1.0,2.3,3.3,0.8,0.0,0.5,0.3,2.3,2.0,6.6,2.0,-4.5,0.5,16.6,0.1,.000,.000,63,-5.0,7.6,0.0,6.0,0.0,9.1,12.2,.400,8.0,0.0,0.1,.051
1993,Kevin Lynch,SG,24,CHH,1,0,3.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,7.5,2.2,0.0,0.0,,,3,5.3,0.0,0.0,10.6,0.0,,0.0,,0.0,0.0,0.0,.118
1993,Reggie Lewis,SG,27,BOS,1,1,13.0,7.0,11.0,.636,0.0,1.0,.000,7.0,10.0,.700,.636,3.0,4.0,.750,2.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,17.0,25.8,4.8,16.8,1.4,0.0,0.0,.091,.364,13,15.4,19.5,0.1,48.4,0.0,7.3,9.8,.666,47.7,0.1,0.1,.375
1993,Larry Krystkowiak,PF,28,UTA,1,0,8.0,0.0,1.0,.000,0.0,0.0,,0.0,1.0,.000,.000,0.0,0.0,,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-17.5,-5.0,14.3,0.0,.000,.000,8,-12.5,14.5,0.0,-6.6,0.0,50.0,14.4,.000,11.8,0.0,0.0,-0.240
1993,Jon Koncak,C,29,ATL,3,3,29.7,0.3,3.3,.100,0.0,0.0,,0.3,3.3,.100,.100,0.3,0.7,.500,2.7,5.3,8.0,1.3,1.0,1.7,0.7,3.0,1.0,6.1,3.5,-2.9,0.8,21.8,0.0,.000,.200,89,-3.6,9.4,-0.1,6.2,1.8,15.5,15.1,.138,6.3,0.0,-0.1,-0.056
1993,Negele Knight,PG,25,PHO,9,1,3.8,1.0,1.8,.563,0.0,0.0,,1.0,1.8,.563,.563,0.0,0.0,,0.1,0.2,0.3,0.8,0.0,0.1,0.3,0.1,2.0,38.9,1.9,2.7,-1.5,6.6,0.0,.000,.000,34,4.2,3.5,0.0,18.4,0.0,15.8,5.1,.563,25.0,0.0,0.1,.072
1993,Joe Kleine,C,31,BOS,4,0,7.3,0.8,1.3,.600,0.0,0.0,,0.8,1.3,.600,.600,0.0,0.0,,0.0,1.3,1.3,0.0,0.0,0.3,0.0,1.0,1.5,0.0,2.2,-2.6,0.9,21.9,0.0,.000,.000,29,-3.5,0.0,0.0,8.1,0.0,0.0,11.0,.600,7.8,0.0,0.1,.084
1993,Stacey King,C,26,CHI,19,0,12.1,1.4,3.5,.394,0.0,0.0,,1.4,3.5,.394,.394,1.3,1.6,.806,1.1,1.1,2.1,0.7,0.5,0.2,0.7,2.0,4.1,8.7,1.3,-4.1,-0.7,10.6,0.2,.000,.470,229,-3.5,10.7,0.1,11.0,2.1,15.0,10.7,.483,18.8,-0.1,0.4,.074
1993,Terry Porter,PG,29,POR,4,4,38.0,6.8,17.0,.397,0.8,4.8,.158,6.0,12.3,.490,.419,2.3,2.8,.818,1.0,4.0,5.0,2.0,1.0,0.0,1.5,2.5,16.5,9.3,0.0,-1.6,-0.4,12.5,0.2,.279,.162,152,-1.2,2.6,0.0,11.2,1.4,7.6,7.1,.453,22.1,0.0,0.2,.056
1993,Derrick McKey,SF,26,SEA,19,17,34.1,4.4,8.3,.525,0.1,0.3,.400,4.3,8.1,.529,.532,2.4,3.6,.667,2.7,2.5,5.2,3.7,0.6,0.9,1.9,2.7,11.3,16.3,1.9,2.2,0.3,9.0,0.2,.032,.437,647,1.9,8.7,1.1,14.4,1.0,16.0,8.9,.568,15.3,0.7,1.3,.099
1993,Bernard King,SF,36,NJN,3,1,8.0,1.3,2.3,.571,0.0,0.0,,1.3,2.3,.571,.571,0.0,0.0,,0.3,0.0,0.3,0.0,0.3,0.0,0.3,1.0,2.7,0.0,0.0,-4.4,-1.1,0.0,0.0,.000,.000,24,-3.3,5.0,0.0,8.6,2.2,12.5,2.5,.571,15.3,0.0,0.0,.046
1993,Oliver Miller,C,22,PHO,24,0,21.4,3.0,5.0,.587,0.0,0.1,.000,3.0,5.0,.597,.587,1.3,2.3,.564,1.4,3.8,5.2,2.1,0.9,2.5,1.8,3.2,7.2,15.2,7.3,4.5,5.2,19.8,0.8,.017,.455,513,-0.7,7.7,0.4,17.0,2.1,22.4,14.0,.596,16.3,0.8,1.2,.110
1993,Gerald Paddio,SF,27,SEA,9,0,3.3,0.8,1.6,.500,0.0,0.1,.000,0.8,1.4,.538,.500,0.0,0.0,,0.1,0.2,0.3,0.4,0.2,0.1,0.2,0.1,1.6,23.5,2.4,5.3,2.5,8.3,0.0,.071,.000,30,2.9,3.7,0.0,18.2,3.6,12.5,5.8,.500,23.5,0.1,0.0,.076
1993,Reggie Miller,SG,27,IND,4,4,43.8,10.0,18.8,.533,2.5,4.8,.526,7.5,14.0,.536,.600,9.0,9.5,.947,1.0,2.0,3.0,2.8,0.8,0.0,2.5,2.8,31.5,12.0,0.0,6.0,-1.4,5.3,0.0,.253,.507,175,7.4,2.9,0.8,23.4,0.9,9.8,4.1,.687,27.4,0.3,0.8,.229
1993,Ricky Pierce,SG,33,SEA,19,19,30.4,6.5,14.2,.456,0.6,1.6,.400,5.8,12.6,.463,.478,4.2,4.6,.898,0.9,1.5,2.4,2.2,0.6,0.2,1.5,2.1,17.7,12.4,0.5,1.4,-1.3,6.2,0.1,.111,.326,578,2.7,3.2,1.4,17.3,1.1,8.3,4.7,.546,25.7,0.5,1.5,.127
1993,Bobby Phills,SG,23,CLE,2,0,4.5,0.5,1.5,.333,0.0,0.0,,0.5,1.5,.333,.333,1.0,1.0,1.000,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,2.0,0.0,0.0,-10.6,-5.7,0.0,0.0,.000,.667,9,-5.0,0.0,0.0,5.2,0.0,20.5,0.0,.515,25.1,0.0,0.0,-0.071
1993,Dražen Petrović,SG,28,NJN,5,5,38.6,6.0,13.2,.455,0.4,1.2,.333,5.6,12.0,.467,.470,3.2,4.0,.800,0.4,1.4,1.8,1.8,0.4,0.0,4.4,3.6,15.6,7.4,0.0,-8.8,-3.2,4.2,0.1,.091,.303,193,-5.6,1.2,-0.3,5.6,0.5,22.7,2.8,.521,23.0,-0.3,-0.3,-0.063
1993,Sam Perkins,PF,31,SEA,19,17,32.9,5.2,11.8,.436,1.6,4.2,.380,3.6,7.7,.466,.502,2.5,2.9,.873,1.7,5.3,7.0,1.9,1.0,1.3,1.1,2.9,14.4,9.2,2.9,4.1,1.1,19.9,0.6,.351,.244,626,3.0,5.8,1.4,17.5,1.6,7.8,12.4,.550,19.0,1.0,2.0,.157
1993,Will Perdue,C,27,CHI,13,0,7.8,0.8,1.5,.500,0.0,0.0,,0.8,1.5,.500,.500,0.4,0.8,.500,1.2,1.2,2.3,0.4,0.1,0.2,0.6,1.4,1.9,6.9,1.4,-5.9,-1.8,18.1,0.1,.000,.500,101,-4.1,18.2,0.0,9.5,0.5,24.7,18.2,.512,14.8,-0.1,0.1,.055
1993,Gary Payton,PG,24,SEA,19,19,31.8,5.5,12.4,.443,0.1,0.3,.167,5.4,12.1,.450,.445,1.3,1.9,.676,1.2,2.2,3.3,3.7,1.8,0.2,1.8,3.4,12.3,18.4,0.4,-1.4,0.6,8.4,0.5,.026,.157,605,-2.0,4.0,0.2,12.7,3.0,11.9,6.1,.466,20.8,0.1,0.6,.048
1993,John Paxson,PG,32,CHI,19,0,17.4,1.8,3.2,.583,0.8,1.3,.625,1.1,1.9,.556,.708,0.4,0.6,.727,0.3,0.7,1.0,1.7,0.3,0.1,0.2,1.6,4.9,13.6,0.2,1.6,0.6,5.1,0.2,.400,.183,331,1.0,1.9,1.0,12.6,1.0,5.8,3.5,.717,9.6,0.3,1.1,.160
1993,Robert Parish,C,39,BOS,4,4,36.5,7.8,14.3,.544,0.0,0.0,,7.8,14.3,.544,.544,1.5,1.8,.857,3.3,6.3,9.5,1.3,0.3,1.5,1.5,3.5,17.0,5.5,2.6,1.4,-0.1,21.8,0.1,.000,.123,146,1.5,11.3,0.3,18.4,0.4,9.1,16.5,.566,20.4,0.1,0.4,.140
1993,Scottie Pippen,SF,27,CHI,19,19,41.5,8.0,17.2,.465,0.2,0.9,.176,7.8,16.3,.481,.469,3.9,6.1,.638,1.9,5.0,6.9,5.6,2.2,0.7,3.7,3.3,20.1,21.8,1.2,2.0,0.8,14.6,1.1,.052,.355,789,1.1,5.8,0.3,16.9,2.8,15.8,10.2,.504,26.2,0.8,1.4,.083
1993,Hakeem Olajuwon,C,30,HOU,12,12,43.2,10.3,19.8,.517,0.0,0.1,.000,10.3,19.8,.519,.517,5.2,6.3,.827,4.3,9.7,14.0,4.8,1.8,4.9,3.8,3.1,25.7,20.6,7.0,9.1,4.3,23.4,1.2,.004,.315,518,4.8,12.8,1.2,26.7,2.1,14.2,18.7,.568,27.8,1.4,2.4,.221
1993,Ken Norman,SF,28,LAC,5,5,32.8,5.0,13.4,.373,0.6,1.6,.375,4.4,11.8,.373,.396,2.2,4.4,.500,2.8,5.4,8.2,2.4,0.8,0.0,0.2,1.6,12.8,11.7,0.0,0.2,-0.9,20.3,0.2,.119,.328,164,1.1,8.7,0.1,13.5,1.2,1.3,13.9,.417,20.3,0.1,0.3,.083
1993,Johnny Newman,SF,29,CHH,9,9,19.2,3.1,6.1,.509,0.1,0.6,.200,3.0,5.6,.540,.518,1.2,1.8,.688,0.8,1.3,2.1,2.0,1.1,0.1,1.7,2.1,7.6,16.5,0.4,0.1,0.7,8.3,0.2,.091,.291,173,-0.5,4.7,0.0,12.9,3.0,19.5,6.5,.548,19.6,0.1,0.2,.066
1993,Larry Nance,PF,33,CLE,9,9,36.6,6.8,12.0,.565,0.0,0.0,,6.8,12.0,.565,.565,2.6,3.3,.767,3.9,4.3,8.2,2.3,0.9,1.6,0.7,3.7,16.1,11.1,2.8,5.1,0.9,14.7,0.4,.000,.278,329,4.2,13.0,1.1,20.6,1.3,4.7,13.8,.598,17.9,0.6,1.4,.212
1993,Jerrod Mustaf,PF,23,PHO,7,0,1.4,0.4,0.7,.600,0.0,0.0,,0.4,0.7,.600,.600,0.0,0.0,,0.0,0.3,0.3,0.0,0.0,0.1,0.0,0.0,0.9,0.0,6.4,8.5,2.6,22.4,0.0,.000,.000,10,6.0,0.0,0.0,23.3,0.0,0.0,11.6,.600,22.3,0.0,0.0,.144
1993,Alonzo Mourning,C,22,CHH,9,9,40.8,7.9,16.4,.480,0.0,0.2,.000,7.9,16.2,.486,.480,8.0,10.3,.774,3.1,6.8,9.9,1.4,0.7,3.4,4.1,4.1,23.8,5.9,5.3,1.2,0.5,19.8,0.6,.014,.628,367,0.7,8.9,0.4,19.1,0.9,16.4,14.3,.566,27.1,0.3,1.0,.125
1993,Chris Morris,SF,27,NJN,5,4,32.6,6.8,12.2,.557,1.2,3.2,.375,5.6,9.0,.622,.607,2.2,2.4,.917,2.6,3.8,6.4,1.4,1.6,1.2,0.6,1.6,17.0,7.4,2.4,9.8,3.5,13.6,0.2,.262,.197,163,6.3,9.6,0.6,23.7,2.6,4.3,11.6,.641,19.5,0.5,0.9,.254
1993,Sam Mitchell,SF,29,IND,4,0,6.3,1.3,2.0,.625,0.0,0.0,,1.3,2.0,.625,.625,0.5,0.5,1.000,0.0,0.3,0.3,0.0,0.0,0.0,0.5,1.0,3.0,0.0,0.0,-5.7,-2.7,4.7,0.0,.000,.250,25,-3.0,0.0,0.0,9.3,0.0,18.4,2.4,.676,20.5,0.0,0.0,.021
1993,Charles Oakley,PF,29,NYK,15,15,33.8,4.2,8.7,.481,0.0,0.0,,4.2,8.7,.481,.481,2.7,3.7,.727,4.7,6.3,11.0,1.1,1.1,0.1,2.4,3.4,11.1,5.2,0.3,-0.2,0.4,22.2,0.7,.000,.420,507,-0.6,17.0,0.4,13.7,1.7,18.8,19.6,.535,17.0,0.2,1.0,.099
1992,Rick Fox,SF,22,BOS,8,0,8.4,1.4,2.9,.478,0.4,0.8,.500,1.0,2.1,.471,.543,0.5,0.5,1.000,0.4,0.4,0.8,0.5,0.3,0.3,0.3,1.4,3.6,8.1,2.1,2.4,1.4,5.9,0.0,.261,.174,67,0.9,5.2,0.1,14.0,1.6,7.5,5.5,.586,17.7,0.1,0.2,.124
