title,author,isbn13,publication_date,publisher,authorID,publisherID
Good Poems for Hard Times,David Ignatow,9780143037675,2006-08-29 00:00:00.000,Penguin Books,101785,2468
Good Poems for Hard Times,John Keats,9780143037675,2006-08-29 00:00:00.000,Penguin Books,104341,2468
Good Poems for Hard Times,X.J. Kennedy,9780143037675,2006-08-29 00:00:00.000,Penguin Books,109135,2468
Good Poems for Hard Times,Jane Kenyon,9780143037675,2006-08-29 00:00:00.000,Penguin Books,103829,2468
Good Poems for Hard Times,Galway Kinnell,9780143037675,2006-08-29 00:00:00.000,Penguin Books,102813,2468
Good Poems for Hard Times,Maxine Kumin,9780143037675,2006-08-29 00:00:00.000,Penguin Books,105941,2468
Good Poems for Hard Times,Kate Light,9780143037675,2006-08-29 00:00:00.000,Penguin Books,104781,2468
Good Poems for Hard Times,Henry Wadsworth Longfellow,9780143037675,2006-08-29 00:00:00.000,Penguin Books,103303,2468
Good Poems for Hard Times,Louis MacNeice,9780143037675,2006-08-29 00:00:00.000,Penguin Books,105371,2468
Good Poems for Hard Times,Hilaire Belloc,9780143037675,2006-08-29 00:00:00.000,Penguin Books,103332,2468
Good Poems for Hard Times,Herman Melville,9780143037675,2006-08-29 00:00:00.000,Penguin Books,103313,2468
Good Poems for Hard Times,W.S. Merwin,9780143037675,2006-08-29 00:00:00.000,Penguin Books,108913,2468
Good Poems for Hard Times,Edna St. Vincent Millay,9780143037675,2006-08-29 00:00:00.000,Penguin Books,102251,2468
Good Poems for Hard Times,Howard Nemerov,9780143037675,2006-08-29 00:00:00.000,Penguin Books,103380,2468
Good Poems for Hard Times,Sharon Olds,9780143037675,2006-08-29 00:00:00.000,Penguin Books,108009,2468
Good Poems for Hard Times,Mary Oliver,9780143037675,2006-08-29 00:00:00.000,Penguin Books,105855,2468
Good Poems for Hard Times,Grace Paley,9780143037675,2006-08-29 00:00:00.000,Penguin Books,103063,2468
Good Poems for Hard Times,Lawrence Raab,9780143037675,2006-08-29 00:00:00.000,Penguin Books,105129,2468
Good Poems for Hard Times,Kenneth Rexroth,9780143037675,2006-08-29 00:00:00.000,Penguin Books,104906,2468
Good Poems for Hard Times,Wendell Berry,9780143037675,2006-08-29 00:00:00.000,Penguin Books,108983,2468
Good Poems for Hard Times,Carl Sandburg,9780143037675,2006-08-29 00:00:00.000,Penguin Books,101055,2468
Good Poems for Hard Times,John Berryman,9780143037675,2006-08-29 00:00:00.000,Penguin Books,104245,2468
Good Poems for Hard Times,Elizabeth Bishop,9780143037675,2006-08-29 00:00:00.000,Penguin Books,102377,2468
Good Poems for Hard Times,William Blake,9780143037675,2006-08-29 00:00:00.000,Penguin Books,109027,2468
Good Poems for Hard Times,Philip   Booth,9780143037675,2006-08-29 00:00:00.000,Penguin Books,106933,2468
Good Poems for Hard Times,Virginia Hamilton Adair,9780143037675,2006-08-29 00:00:00.000,Penguin Books,108878,2468
Good Poems for Hard Times,Liesl Mueller,9780143037675,2006-08-29 00:00:00.000,Penguin Books,105241,2468
Good Poems,Garrison Keillor,9780142003442,2003-08-26 00:00:00.000,Penguin Books,102819,2468
A Princess of Mars (Barsoom  #1),Edgar Rice Burroughs,9780143104889,2007-01-30 00:00:00.000,Penguin Books,102233,2468
A Princess of Mars (Barsoom  #1),John Seelye,9780143104889,2007-01-30 00:00:00.000,Penguin Books,104426,2468
The United States of Europe: The New Superpower and the End of American Supremacy,T.R. Reid,9780143036081,2005-11-01 00:00:00.000,Penguin Books,108451,2468
Golden Buddha (Oregon Files  #1),Clive Cussler,9780141010311,2005-03-24 00:00:00.000,Penguin Books,101450,2468
Golden Buddha (Oregon Files  #1),Craig Dirgo,9780141010311,2005-03-24 00:00:00.000,Penguin Books,101500,2468
Tales from Shakespeare,Charles Lamb,9780140621594,2007-10-26 00:00:00.000,Penguin Books,101211,2468
Tales from Shakespeare,Mary Lamb,9780140621594,2007-10-26 00:00:00.000,Penguin Books,105845,2468
Tales from Shakespeare,Arthur Rackham,9780140621594,2007-10-26 00:00:00.000,Penguin Books,100588,2468
The Fall of Berlin 1945,Antony Beevor,9780142002803,2003-04-29 00:00:00.000,Penguin Books,100533,2468
Paris: After the Liberation 1944-1949,Antony Beevor,9780142437926,2004-08-31 00:00:00.000,Penguin Books,100533,2468
Paris: After the Liberation 1944-1949,Artemis Cooper,9780142437926,2004-08-31 00:00:00.000,Penguin Books,100563,2468
Oh  Play That Thing,Roddy Doyle,9780143036050,2005-10-25 00:00:00.000,Penguin Books,107621,2468
Forty Stories,Donald Barthelme,9780141180946,2005-04-07 00:00:00.000,Penguin Books,102069,2468
The Bar on the Seine,Georges Simenon,9780143038313,2006-12-26 00:00:00.000,Penguin Books,102963,2468
The Bar on the Seine,David Watson,9780143038313,2006-12-26 00:00:00.000,Penguin Books,101877,2468
Lock 14,Georges Simenon,9780143037279,2006-07-25 00:00:00.000,Penguin Books,102963,2468
Lock 14,Robert Baldick,9780143037279,2006-07-25 00:00:00.000,Penguin Books,107433,2468
The Portable Dorothy Parker,Dorothy Parker,9780143039532,2006-03-28 00:00:00.000,Penguin Books,102126,2468
The Portable Dorothy Parker,Marion Meade,9780143039532,2006-03-28 00:00:00.000,Penguin Books,105645,2468
The Portable Dorothy Parker,Seth,9780143039532,2006-03-28 00:00:00.000,Penguin Books,107984,2468
A Passage to India,E.M. Forster,9780141441160,2005-08-30 00:00:00.000,Penguin Books,102206,2468
A Passage to India,Oliver Stallybrass,9780141441160,2005-08-30 00:00:00.000,Penguin Books,106546,2468
A Passage to India,Pankaj Mishra,9780141441160,2005-08-30 00:00:00.000,Penguin Books,106606,2468
The Portable Walt Whitman,Walt Whitman,9780142437681,2003-12-30 00:00:00.000,Penguin Books,108924,2468
The Portable Walt Whitman,Michael Warner,9780142437681,2003-12-30 00:00:00.000,Penguin Books,106178,2468
The Classic Ten: The True Story of the Little Black Dress and Nine Other Fashion Favorites,Nancy MacDonell Smith,9780142003565,2003-10-28 00:00:00.000,Penguin Books,106361,2468
The Classic Ten: The True Story of the Little Black Dress and Nine Other Fashion Favorites,Nancy MacDonell,9780142003565,2003-10-28 00:00:00.000,Penguin Books,106360,2468
A Midsummer Night's Dream,A.R. Braunmuller,9780140714555,2000-08-01 00:00:00.000,Penguin Classics,100020,2484
The Nibelungenlied,A.T. Hatto,9780140441376,2004-08-26 00:00:00.000,Penguin Classics,100023,2484
The Letters of John and Abigail Adams,Abigail Adams,9780142437117,2003-12-30 00:00:00.000,Penguin Classics,100034,2484
Lysistrata and Other Plays,Alan H. Sommerstein,9780140448146,2003-01-30 00:00:00.000,Penguin Classics,100111,2484
Anna Karenina,Leo Tolstoy,9780143035008,2004-05-31 00:00:00.000,Penguin Classics,105173,2484
Anna Karenina,Richard Pevear,9780143035008,2004-05-31 00:00:00.000,Penguin Classics,107321,2484
Anna Karenina,Larissa Volokhonsky,9780143035008,2004-05-31 00:00:00.000,Penguin Classics,105038,2484
A Happy Death,Albert Camus,9780141186580,2002-02-28 00:00:00.000,Penguin Classics,100133,2484
Relativity: The Special and the General Theory,Albert Einstein,9780143039822,2006-07-25 00:00:00.000,Penguin Classics,100135,2484
The Longest Journey,E.M. Forster,9780141441481,2006-07-27 00:00:00.000,Penguin Classics,102206,2484
Tono-Bungay,Edward Mendelson,9780141441115,2005-06-28 00:00:00.000,Penguin Classics,102286,2484
The Count of Monte Cristo,Alexandre Dumas,9780140449266,2003-05-27 00:00:00.000,Penguin Classics,100189,2484
The Black Tulip,Alexandre Dumas,9780140448924,2003-04-24 00:00:00.000,Penguin Classics,100189,2484
The Women's War,Alexandre Dumas,9780140449778,2006-04-27 00:00:00.000,Penguin Classics,100189,2484
Democracy in America,Alexis de Tocqueville,9780140447606,2003-04-24 00:00:00.000,Penguin Classics,100192,2484
The Portrait of a Lady,Henry James,9780141439631,2003-09-30 00:00:00.000,Penguin Classics,103290,2484
The Portrait of a Lady,Patricia Crick,9780141439631,2003-09-30 00:00:00.000,Penguin Classics,106639,2484
The Secret Garden,Alison Lurie,9780142437056,2003-01-30 00:00:00.000,Penguin Classics,100229,2484
The New York Trilogy,Paul Auster,9780143039839,2006-03-28 00:00:00.000,Penguin Classics,106694,2484
The New York Trilogy,Art Spiegelman,9780143039839,2006-03-28 00:00:00.000,Penguin Classics,100559,2484
The New York Trilogy,Luc Sante,9780143039839,2006-03-28 00:00:00.000,Penguin Classics,105395,2484
The Aleph and Other Stories,Andrew Hurley,9780142437889,2004-07-27 00:00:00.000,Penguin Classics,100341,2484
Herzog,Philip Roth,9780142437292,2003-02-25 00:00:00.000,Penguin Classics,106962,2484
The Grapes of Wrath,John Steinbeck,9780143039433,2006-03-28 00:00:00.000,Penguin Classics,104431,2484
The Winter of Our Discontent,John Steinbeck,9780143039488,2008-08-26 00:00:00.000,Penguin Classics,104431,2484
Tortilla Flat,John Steinbeck,9780141185118,2000-09-07 00:00:00.000,Penguin Classics,104431,2484
The Moon Is Down,John Steinbeck,9780141185538,2000-11-30 00:00:00.000,Penguin Classics,104431,2484
A Clockwork Orange,Anthony Burgess,9780141182605,2000-02-24 00:00:00.000,Penguin Classics,100488,2484
Lysistrata and Other Plays,Aristophanes,9780140448146,2003-01-30 00:00:00.000,Penguin Classics,100544,2484
The Nicomachean Ethics,Aristotle,9780140449495,2004-01-29 00:00:00.000,Penguin Classics,100545,2484
Tender is the Night,Arnold Goldman,9780141183596,2001-06-28 00:00:00.000,Penguin Classics,100552,2484
Phaedrus,Plato,9780140449747,2005-08-25 00:00:00.000,Penguin Classics,107004,2484
Gorgias,Plato,9780140449044,2004-01-29 00:00:00.000,Penguin Classics,107004,2484
Gorgias,Walter Hamilton,9780140449044,2004-01-29 00:00:00.000,Penguin Classics,108933,2484
Phaedrus,C.J. Rowe,9780140449747,2005-08-25 00:00:00.000,Penguin Classics,101011,2484
Gorgias,Chris Emlyn-Jones,9780140449044,2004-01-29 00:00:00.000,Penguin Classics,101292,2484
The Iliad,Homer,9780140447941,2003-01-30 00:00:00.000,Penguin Classics,103358,2484
The Odyssey,Homer,9780143039952,2006-11-30 00:00:00.000,Penguin Classics,103358,2484
The Odyssey,Homer,9780140449112,2003-01-30 00:00:00.000,Penguin Classics,103358,2484
The Odyssey,Robert Fagles,9780143039952,2006-11-30 00:00:00.000,Penguin Classics,107469,2484
The Odyssey,Bernard Knox,9780143039952,2006-11-30 00:00:00.000,Penguin Classics,100748,2484
The Iliad,E.V. Rieu,9780140447941,2003-01-30 00:00:00.000,Penguin Classics,102211,2484
The Odyssey,E.V. Rieu,9780140449112,2003-01-30 00:00:00.000,Penguin Classics,102211,2484
The Iliad,Peter Jones,9780140447941,2003-01-30 00:00:00.000,Penguin Classics,106866,2484
The Odyssey,Peter Jones,9780140449112,2003-01-30 00:00:00.000,Penguin Classics,106866,2484
The Iliad,D.C.H. Rieu,9780140447941,2003-01-30 00:00:00.000,Penguin Classics,101539,2484
The Odyssey,D.C.H. Rieu,9780140449112,2003-01-30 00:00:00.000,Penguin Classics,101539,2484
Henry VIII (Shakespeare  Pelican),William Shakespeare,9780140714753,2001-08-01 00:00:00.000,Penguin Classics,109109,2484
Twelfth Night,William Shakespeare,9780141014708,2005-04-07 00:00:00.000,Penguin Classics,109109,2484
A Midsummer Night's Dream,William Shakespeare,9780140714555,2000-08-01 00:00:00.000,Penguin Classics,109109,2484
Henry VIII (Shakespeare  Pelican),Stephen Orgel,9780140714753,2001-08-01 00:00:00.000,Penguin Classics,108233,2484
A Midsummer Night's Dream,Stephen Orgel,9780140714555,2000-08-01 00:00:00.000,Penguin Classics,108233,2484
The Bacchae and Other Plays,Euripides,9780140447262,2006-01-26 00:00:00.000,Penguin Classics,102585,2484
The Bacchae and Other Plays,John Davie,9780140447262,2006-01-26 00:00:00.000,Penguin Classics,104279,2484
The Bacchae and Other Plays,Richard Rutherford,9780140447262,2006-01-26 00:00:00.000,Penguin Classics,107337,2484
A Clockwork Orange,Blake Morrison,9780141182605,2000-02-24 00:00:00.000,Penguin Classics,100835,2484
A Christmas Carol and Other Christmas Writings,Charles Dickens,9780140439052,2003-10-30 00:00:00.000,Penguin Classics,101195,2484
Sometimes a Great Notion,Charles Bowden,9780143039860,2006-08-29 00:00:00.000,Penguin Classics,101188,2484
Three Tales,Gustave Flaubert,9780140448009,2005-01-27 00:00:00.000,Penguin Classics,103126,2484
Sentimental Education,Gustave Flaubert,9780140447972,2004-02-05 00:00:00.000,Penguin Classics,103126,2484
Madame Bovary,Gustave Flaubert,9780140449129,2002-12-31 00:00:00.000,Penguin Classics,103126,2484
Three Tales,Roger Whitehouse,9780140448009,2005-01-27 00:00:00.000,Penguin Classics,107648,2484
Three Tales,Geoffrey Wall,9780140448009,2005-01-27 00:00:00.000,Penguin Classics,102893,2484
Sentimental Education,Geoffrey Wall,9780140447972,2004-02-05 00:00:00.000,Penguin Classics,102893,2484
Madame Bovary,Geoffrey Wall,9780140449129,2002-12-31 00:00:00.000,Penguin Classics,102893,2484
Sentimental Education,Robert Baldick,9780140447972,2004-02-05 00:00:00.000,Penguin Classics,107433,2484
The Letters of John and Abigail Adams,Frank Shuffelton,9780142437117,2003-12-30 00:00:00.000,Penguin Classics,102712,2484
Answered Prayers,Truman Capote,9780141185934,2001-10-25 00:00:00.000,Penguin Classics,108778,2484
In Cold Blood,Truman Capote,9780141182575,2000-02-03 00:00:00.000,Penguin Classics,108778,2484
Jane Eyre,Charlotte Brontë,9780141441146,2006-06-29 00:00:00.000,Penguin Classics,101252,2484
Selected Poems,Herman Melville,9780143039037,2006-06-27 00:00:00.000,Penguin Classics,103313,2484
The Adventures of Huckleberry Finn (Adventures of Tom and Huck  #2),Mark Twain,9780142437179,2002-12-31 00:00:00.000,Penguin Classics,105740,2484
Tono-Bungay,H.G. Wells,9780141441115,2005-06-28 00:00:00.000,Penguin Classics,103154,2484
The Invisible Man,H.G. Wells,9780141439983,2005-03-31 00:00:00.000,Penguin Classics,103154,2484
Tono-Bungay,Patrick Parrinder,9780141441115,2005-06-28 00:00:00.000,Penguin Classics,106675,2484
Orient Express,Christopher Hitchens,9780142437919,2004-08-31 00:00:00.000,Penguin Classics,101373,2484
The Adventures of Augie March,Christopher Hitchens,9780143039570,2006-10-03 00:00:00.000,Penguin Classics,101373,2484
Black Lamb and Grey Falcon,Christopher Hitchens,9780143104902,2007-01-30 00:00:00.000,Penguin Classics,101373,2484
The Complete Plays,Christopher Marlowe,9780140436334,2003-11-27 00:00:00.000,Penguin Classics,101381,2484
The Guermantes Way  (In Search of Lost Time  #3),Christopher Prendergast,9780143039228,2005-05-31 00:00:00.000,Penguin Classics,101388,2484
Sodom and Gomorrah (In Search of Lost Time  #4),Christopher Prendergast,9780143039310,2005-11-01 00:00:00.000,Penguin Classics,101388,2484
The Way by Swann’s  (In Search of Lost Time #1),Christopher Prendergast,9780141180311,2003-10-02 00:00:00.000,Penguin Classics,101388,2484
The Invisible Man,Christopher Priest,9780141439983,2005-03-31 00:00:00.000,Penguin Classics,101389,2484
The Canterbury Tales,Geoffrey Chaucer,9780140424386,2003-01-30 00:00:00.000,Penguin Classics,102886,2484
The Canterbury Tales (original-spelling edition),Geoffrey Chaucer,9780140422344,2005-04-07 00:00:00.000,Penguin Classics,102886,2484
The Canterbury Tales,Nevill Coghill,9780140424386,2003-01-30 00:00:00.000,Penguin Classics,106419,2484
The Canterbury Tales (original-spelling edition),Jill Mann,9780140422344,2005-04-07 00:00:00.000,Penguin Classics,104076,2484
The Birth of Tragedy,Friedrich Nietzsche,9780140433395,2003-11-27 00:00:00.000,Penguin Classics,102766,2484
Beyond Good and Evil,Friedrich Nietzsche,9780140449235,2003-02-27 00:00:00.000,Penguin Classics,102766,2484
The Birth of Tragedy,Michael Tanner,9780140433395,2003-11-27 00:00:00.000,Penguin Classics,106172,2484
Beyond Good and Evil,Michael Tanner,9780140449235,2003-02-27 00:00:00.000,Penguin Classics,106172,2484
The Birth of Tragedy,Shaun Whiteside,9780140433395,2003-11-27 00:00:00.000,Penguin Classics,108017,2484
Twenty Love Poems and a Song of Despair,Cristina García,9780143039969,2006-12-26 00:00:00.000,Penguin Classics,101509,2484
A Happy Death,Richard Howard,9780141186580,2002-02-28 00:00:00.000,Penguin Classics,107287,2484
Robinson Crusoe,Daniel Defoe,9780141439822,2003-03-27 00:00:00.000,Penguin Classics,101604,2484
Orlando,Virginia Woolf,9780141184272,2000-09-28 00:00:00.000,Penguin Classics,108883,2484
The Years,Virginia Woolf,9780141185323,2002-02-28 00:00:00.000,Penguin Classics,108883,2484
Robinson Crusoe,John J. Richetti,9780141439822,2003-03-27 00:00:00.000,Penguin Classics,104337,2484
The Adventures of Huckleberry Finn (Adventures of Tom and Huck  #2),Guy Cardwell,9780142437179,2002-12-31 00:00:00.000,Penguin Classics,103129,2484
The Adventures of Huckleberry Finn (Adventures of Tom and Huck  #2),John Seelye,9780142437179,2002-12-31 00:00:00.000,Penguin Classics,104426,2484
The Adventures of Huckleberry Finn (Adventures of Tom and Huck  #2),Walter Trier,9780142437179,2002-12-31 00:00:00.000,Penguin Classics,108953,2484
Plays Pleasant,Dan H. Laurence,9780140437942,2003-03-27 00:00:00.000,Penguin Classics,101576,2484
Saint Joan,Dan H. Laurence,9780140437911,2001-01-25 00:00:00.000,Penguin Classics,101576,2484
The Secret Garden,Frances Hodgson Burnett,9780142437056,2003-01-30 00:00:00.000,Penguin Classics,102655,2484
The Divine Comedy I: Hell,Dante Alighieri,9780140440065,2005-01-27 00:00:00.000,Penguin Classics,101633,2484
The Divine Comedy  Vol. 1: Inferno,Dante Alighieri,9780142437223,2003-02-27 00:00:00.000,Penguin Classics,101633,2484
The Longest Journey,Gilbert Adair,9780141441481,2006-07-27 00:00:00.000,Penguin Classics,102991,2484
The Longest Journey,Elizabeth Heine,9780141441481,2006-07-27 00:00:00.000,Penguin Classics,102388,2484
Angle of Repose,Wallace Stegner,9780141185477,2000-12-01 00:00:00.000,Penguin Classics,108919,2484
Collected Stories,Wallace Stegner,9780143039792,2006-07-25 00:00:00.000,Penguin Classics,108919,2484
Wolf Willow,Wallace Stegner,9780141185019,2000-12-01 00:00:00.000,Penguin Classics,108919,2484
Angle of Repose,Jackson J. Benson,9780141185477,2000-12-01 00:00:00.000,Penguin Classics,103611,2484
Complete Short Stories,Graham Greene,9780143039105,2005-02-01 00:00:00.000,Penguin Classics,103068,2484
Orient Express,Graham Greene,9780142437919,2004-08-31 00:00:00.000,Penguin Classics,103068,2484
Journey Without Maps,Graham Greene,9780143039723,2006-06-27 00:00:00.000,Penguin Classics,103068,2484
Complete Short Stories,Pico Iyer,9780143039105,2005-02-01 00:00:00.000,Penguin Classics,106988,2484
Journey Without Maps,Paul Theroux,9780143039723,2006-06-27 00:00:00.000,Penguin Classics,106755,2484
Nuns and Soldiers,Karen Armstrong,9780142180099,2002-07-30 00:00:00.000,Penguin Classics,104733,2484
