Country,Country (group),dummy,dummy (copy),MEASURE,PC_GDP,PC_GDP label,PC_GDP_act,PC_HEALTHXP,SUBJECT,TIME,USD_CAP,USD_CAP label,USD_CAP_act,VALUE_SELECT_$,VALUE_SELECT_%,max_year,Value,VALUE_SELECT
Australia,"ALL, Australia, Austria and 40 more", , ,PC_HEALTHXP,,Percentage of GDP,PC_GDP,32.68,VOLUNTARY,1/1/1997,,USD per Capita,USD_CAP,$, ,1997,32.68,
Austria,"ALL, Australia, Austria and 40 more", , ,PC_HEALTHXP,,Percentage of GDP,PC_GDP,24.518,VOLUNTARY,1/1/1997,,USD per Capita,USD_CAP,$, ,1997,24.518,
Belgium,"ALL, Australia, Austria and 40 more", , ,PC_HEALTHXP,,Percentage of GDP,PC_GDP,24.622,VOLUNTARY,1/1/1997,,USD per Capita,USD_CAP,$, ,1997,24.622,
Canada,"ALL, Australia, Austria and 40 more", , ,PC_HEALTHXP,,Percentage of GDP,PC_GDP,30.238,VOLUNTARY,1/1/1997,,USD per Capita,USD_CAP,$, ,1997,30.238,
Switzerland,"ALL, Australia, Austria and 40 more", , ,PC_HEALTHXP,,Percentage of GDP,PC_GDP,42.93,VOLUNTARY,1/1/1997,,USD per Capita,USD_CAP,$, ,1997,42.93,
Czechia,"ALL, Australia, Austria and 40 more", , ,PC_HEALTHXP,,Percentage of GDP,PC_GDP,10.626,VOLUNTARY,1/1/1997,,USD per Capita,USD_CAP,$, ,1997,10.626,
Germany,"ALL, Australia, Austria and 40 more", , ,PC_HEALTHXP,,Percentage of GDP,PC_GDP,20.469,VOLUNTARY,1/1/1997,,USD per Capita,USD_CAP,$, ,1997,20.469,
Denmark,"ALL, Australia, Austria and 40 more", , ,PC_HEALTHXP,,Percentage of GDP,PC_GDP,18.308,VOLUNTARY,1/1/1997,,USD per Capita,USD_CAP,$, ,1997,18.308,
Spain,"ALL, Australia, Austria and 40 more", , ,PC_HEALTHXP,,Percentage of GDP,PC_GDP,27.789,VOLUNTARY,1/1/1997,,USD per Capita,USD_CAP,$, ,1997,27.789,
Finland,"ALL, Australia, Austria and 40 more", , ,PC_HEALTHXP,,Percentage of GDP,PC_GDP,28.608,VOLUNTARY,1/1/1997,,USD per Capita,USD_CAP,$, ,1997,28.608,
France,"ALL, Australia, Austria and 40 more", , ,PC_HEALTHXP,,Percentage of GDP,PC_GDP,20.915,VOLUNTARY,1/1/1997,,USD per Capita,USD_CAP,$, ,1997,20.915,
Greece,"ALL, Australia, Austria and 40 more", , ,PC_HEALTHXP,,Percentage of GDP,PC_GDP,46.102,VOLUNTARY,1/1/1997,,USD per Capita,USD_CAP,$, ,1997,46.102,
Hungary,"ALL, Australia, Austria and 40 more", , ,PC_HEALTHXP,,Percentage of GDP,PC_GDP,19.95,VOLUNTARY,1/1/1997,,USD per Capita,USD_CAP,$, ,1997,19.95,
Ireland,"ALL, Australia, Austria and 40 more", , ,PC_HEALTHXP,,Percentage of GDP,PC_GDP,25.399,VOLUNTARY,1/1/1997,,USD per Capita,USD_CAP,$, ,1997,25.399,
Iceland,"ALL, Australia, Austria and 40 more", , ,PC_HEALTHXP,,Percentage of GDP,PC_GDP,18.345,VOLUNTARY,1/1/1997,,USD per Capita,USD_CAP,$, ,1997,18.345,
Israel,"ALL, Australia, Austria and 40 more", , ,PC_HEALTHXP,,Percentage of GDP,PC_GDP,28.891,VOLUNTARY,1/1/1997,,USD per Capita,USD_CAP,$, ,1997,28.891,
Italy,"ALL, Australia, Austria and 40 more", , ,PC_HEALTHXP,,Percentage of GDP,PC_GDP,28.75,VOLUNTARY,1/1/1997,,USD per Capita,USD_CAP,$, ,1997,28.75,
Japan,"ALL, Australia, Austria and 40 more", , ,PC_HEALTHXP,,Percentage of GDP,PC_GDP,19.218,VOLUNTARY,1/1/1997,,USD per Capita,USD_CAP,$, ,1997,19.218,
Republic of Korea,"ALL, Australia, Austria and 40 more", , ,PC_HEALTHXP,,Percentage of GDP,PC_GDP,52.189,VOLUNTARY,1/1/1997,,USD per Capita,USD_CAP,$, ,1997,52.189,
Netherlands,"ALL, Australia, Austria and 40 more", , ,PC_HEALTHXP,,Percentage of GDP,PC_GDP,28.839,VOLUNTARY,1/1/1997,,USD per Capita,USD_CAP,$, ,1997,28.839,
New Zealand,"ALL, Australia, Austria and 40 more", , ,PC_HEALTHXP,,Percentage of GDP,PC_GDP,22.707,VOLUNTARY,1/1/1997,,USD per Capita,USD_CAP,$, ,1997,22.707,
Poland,"ALL, Australia, Austria and 40 more", , ,PC_HEALTHXP,,Percentage of GDP,PC_GDP,30.902,VOLUNTARY,1/1/1997,,USD per Capita,USD_CAP,$, ,1997,30.902,
Portugal,"ALL, Australia, Austria and 40 more", , ,PC_HEALTHXP,,Percentage of GDP,PC_GDP,35.586,VOLUNTARY,1/1/1997,,USD per Capita,USD_CAP,$, ,1997,35.586,
Sweden,"ALL, Australia, Austria and 40 more", , ,PC_HEALTHXP,,Percentage of GDP,PC_GDP,14.07,VOLUNTARY,1/1/1997,,USD per Capita,USD_CAP,$, ,1997,14.07,
United States of America,"ALL, Australia, Austria and 40 more", , ,PC_HEALTHXP,,Percentage of GDP,PC_GDP,53.944,VOLUNTARY,1/1/1997,,USD per Capita,USD_CAP,$, ,1997,53.944,
Austria,"ALL, Australia, Austria and 40 more", , ,PC_HEALTHXP,,Percentage of GDP,PC_GDP,24.568,VOLUNTARY,1/1/1998,,USD per Capita,USD_CAP,$, ,1998,24.568,
Belgium,"ALL, Australia, Austria and 40 more", , ,PC_HEALTHXP,,Percentage of GDP,PC_GDP,25.196,VOLUNTARY,1/1/1998,,USD per Capita,USD_CAP,$, ,1998,25.196,
Canada,"ALL, Australia, Austria and 40 more", , ,PC_HEALTHXP,,Percentage of GDP,PC_GDP,29.747,VOLUNTARY,1/1/1998,,USD per Capita,USD_CAP,$, ,1998,29.747,
Switzerland,"ALL, Australia, Austria and 40 more", , ,PC_HEALTHXP,,Percentage of GDP,PC_GDP,42.667,VOLUNTARY,1/1/1998,,USD per Capita,USD_CAP,$, ,1998,42.667,
Czechia,"ALL, Australia, Austria and 40 more", , ,PC_HEALTHXP,,Percentage of GDP,PC_GDP,10.497,VOLUNTARY,1/1/1998,,USD per Capita,USD_CAP,$, ,1998,10.497,
Germany,"ALL, Australia, Austria and 40 more", , ,PC_HEALTHXP,,Percentage of GDP,PC_GDP,21.058,VOLUNTARY,1/1/1998,,USD per Capita,USD_CAP,$, ,1998,21.058,
Denmark,"ALL, Australia, Austria and 40 more", , ,PC_HEALTHXP,,Percentage of GDP,PC_GDP,18.988,VOLUNTARY,1/1/1998,,USD per Capita,USD_CAP,$, ,1998,18.988,
Spain,"ALL, Australia, Austria and 40 more", , ,PC_HEALTHXP,,Percentage of GDP,PC_GDP,28.091,VOLUNTARY,1/1/1998,,USD per Capita,USD_CAP,$, ,1998,28.091,
Finland,"ALL, Australia, Austria and 40 more", , ,PC_HEALTHXP,,Percentage of GDP,PC_GDP,27.976,VOLUNTARY,1/1/1998,,USD per Capita,USD_CAP,$, ,1998,27.976,
France,"ALL, Australia, Austria and 40 more", , ,PC_HEALTHXP,,Percentage of GDP,PC_GDP,21.026,VOLUNTARY,1/1/1998,,USD per Capita,USD_CAP,$, ,1998,21.026,
United Kingdom,"ALL, Australia, Austria and 40 more", , ,PC_HEALTHXP,,Percentage of GDP,PC_GDP,24.302,VOLUNTARY,1/1/1998,,USD per Capita,USD_CAP,$, ,1998,24.302,
Greece,"ALL, Australia, Austria and 40 more", , ,PC_HEALTHXP,,Percentage of GDP,PC_GDP,46.713,VOLUNTARY,1/1/1998,,USD per Capita,USD_CAP,$, ,1998,46.713,
Ireland,"ALL, Australia, Austria and 40 more", , ,PC_HEALTHXP,,Percentage of GDP,PC_GDP,24.869,VOLUNTARY,1/1/1998,,USD per Capita,USD_CAP,$, ,1998,24.869,
Iceland,"ALL, Australia, Austria and 40 more", , ,PC_HEALTHXP,,Percentage of GDP,PC_GDP,20.103,VOLUNTARY,1/1/1998,,USD per Capita,USD_CAP,$, ,1998,20.103,
Israel,"ALL, Australia, Austria and 40 more", , ,PC_HEALTHXP,,Percentage of GDP,PC_GDP,32.8,VOLUNTARY,1/1/1998,,USD per Capita,USD_CAP,$, ,1998,32.8,
Italy,"ALL, Australia, Austria and 40 more", , ,PC_HEALTHXP,,Percentage of GDP,PC_GDP,29.395,VOLUNTARY,1/1/1998,,USD per Capita,USD_CAP,$, ,1998,29.395,
Japan,"ALL, Australia, Austria and 40 more", , ,PC_HEALTHXP,,Percentage of GDP,PC_GDP,19.898,VOLUNTARY,1/1/1998,,USD per Capita,USD_CAP,$, ,1998,19.898,
Republic of Korea,"ALL, Australia, Austria and 40 more", , ,PC_HEALTHXP,,Percentage of GDP,PC_GDP,47.592,VOLUNTARY,1/1/1998,,USD per Capita,USD_CAP,$, ,1998,47.592,
Norway,"ALL, Australia, Austria and 40 more", , ,PC_HEALTHXP,,Percentage of GDP,PC_GDP,18.659,VOLUNTARY,1/1/1998,,USD per Capita,USD_CAP,$, ,1998,18.659,
New Zealand,"ALL, Australia, Austria and 40 more", , ,PC_HEALTHXP,,Percentage of GDP,PC_GDP,22.962,VOLUNTARY,1/1/1998,,USD per Capita,USD_CAP,$, ,1998,22.962,
Poland,"ALL, Australia, Austria and 40 more", , ,PC_HEALTHXP,,Percentage of GDP,PC_GDP,31.159,VOLUNTARY,1/1/1998,,USD per Capita,USD_CAP,$, ,1998,31.159,
Portugal,"ALL, Australia, Austria and 40 more", , ,PC_HEALTHXP,,Percentage of GDP,PC_GDP,33.972,VOLUNTARY,1/1/1998,,USD per Capita,USD_CAP,$, ,1998,33.972,
Sweden,"ALL, Australia, Austria and 40 more", , ,PC_HEALTHXP,,Percentage of GDP,PC_GDP,14.233,VOLUNTARY,1/1/1998,,USD per Capita,USD_CAP,$, ,1998,14.233,
United States of America,"ALL, Australia, Austria and 40 more", , ,PC_HEALTHXP,,Percentage of GDP,PC_GDP,55.261,VOLUNTARY,1/1/1998,,USD per Capita,USD_CAP,$, ,1998,55.261,
Austria,"ALL, Australia, Austria and 40 more", , ,PC_HEALTHXP,,Percentage of GDP,PC_GDP,24.353,VOLUNTARY,1/1/1999,,USD per Capita,USD_CAP,$, ,1999,24.353,
Belgium,"ALL, Australia, Austria and 40 more", , ,PC_HEALTHXP,,Percentage of GDP,PC_GDP,25.422,VOLUNTARY,1/1/1999,,USD per Capita,USD_CAP,$, ,1999,25.422,
Canada,"ALL, Australia, Austria and 40 more", , ,PC_HEALTHXP,,Percentage of GDP,PC_GDP,30.242,VOLUNTARY,1/1/1999,,USD per Capita,USD_CAP,$, ,1999,30.242,
Switzerland,"ALL, Australia, Austria and 40 more", , ,PC_HEALTHXP,,Percentage of GDP,PC_GDP,42.094,VOLUNTARY,1/1/1999,,USD per Capita,USD_CAP,$, ,1999,42.094,
Czechia,"ALL, Australia, Austria and 40 more", , ,PC_HEALTHXP,,Percentage of GDP,PC_GDP,9.992,VOLUNTARY,1/1/1999,,USD per Capita,USD_CAP,$, ,1999,9.992,
Germany,"ALL, Australia, Austria and 40 more", , ,PC_HEALTHXP,,Percentage of GDP,PC_GDP,21.325,VOLUNTARY,1/1/1999,,USD per Capita,USD_CAP,$, ,1999,21.325,
Denmark,"ALL, Australia, Austria and 40 more", , ,PC_HEALTHXP,,Percentage of GDP,PC_GDP,16.833,VOLUNTARY,1/1/1999,,USD per Capita,USD_CAP,$, ,1999,16.833,
Estonia,"ALL, Australia, Austria and 40 more", , ,PC_HEALTHXP,,Percentage of GDP,PC_GDP,19.402,VOLUNTARY,1/1/1999,,USD per Capita,USD_CAP,$, ,1999,19.402,
Finland,"ALL, Australia, Austria and 40 more", , ,PC_HEALTHXP,,Percentage of GDP,PC_GDP,28.793,VOLUNTARY,1/1/1999,,USD per Capita,USD_CAP,$, ,1999,28.793,
France,"ALL, Australia, Austria and 40 more", , ,PC_HEALTHXP,,Percentage of GDP,PC_GDP,21.077,VOLUNTARY,1/1/1999,,USD per Capita,USD_CAP,$, ,1999,21.077,
United Kingdom,"ALL, Australia, Austria and 40 more", , ,PC_HEALTHXP,,Percentage of GDP,PC_GDP,23.335,VOLUNTARY,1/1/1999,,USD per Capita,USD_CAP,$, ,1999,23.335,
Greece,"ALL, Australia, Austria and 40 more", , ,PC_HEALTHXP,,Percentage of GDP,PC_GDP,45.2,VOLUNTARY,1/1/1999,,USD per Capita,USD_CAP,$, ,1999,45.2,
Hungary,"ALL, Australia, Austria and 40 more", , ,PC_HEALTHXP,,Percentage of GDP,PC_GDP,28.752,VOLUNTARY,1/1/1999,,USD per Capita,USD_CAP,$, ,1999,28.752,
Ireland,"ALL, Australia, Austria and 40 more", , ,PC_HEALTHXP,,Percentage of GDP,PC_GDP,24.517,VOLUNTARY,1/1/1999,,USD per Capita,USD_CAP,$, ,1999,24.517,
Iceland,"ALL, Australia, Austria and 40 more", , ,PC_HEALTHXP,,Percentage of GDP,PC_GDP,18.9,VOLUNTARY,1/1/1999,,USD per Capita,USD_CAP,$, ,1999,18.9,
Israel,"ALL, Australia, Austria and 40 more", , ,PC_HEALTHXP,,Percentage of GDP,PC_GDP,32.235,VOLUNTARY,1/1/1999,,USD per Capita,USD_CAP,$, ,1999,32.235,
Italy,"ALL, Australia, Austria and 40 more", , ,PC_HEALTHXP,,Percentage of GDP,PC_GDP,29.037,VOLUNTARY,1/1/1999,,USD per Capita,USD_CAP,$, ,1999,29.037,
Japan,"ALL, Australia, Austria and 40 more", , ,PC_HEALTHXP,,Percentage of GDP,PC_GDP,19.943,VOLUNTARY,1/1/1999,,USD per Capita,USD_CAP,$, ,1999,19.943,
Republic of Korea,"ALL, Australia, Austria and 40 more", , ,PC_HEALTHXP,,Percentage of GDP,PC_GDP,47.766,VOLUNTARY,1/1/1999,,USD per Capita,USD_CAP,$, ,1999,47.766,
Luxembourg,"ALL, Australia, Austria and 40 more", , ,PC_HEALTHXP,,Percentage of GDP,PC_GDP,10.257,VOLUNTARY,1/1/1999,,USD per Capita,USD_CAP,$, ,1999,10.257,
Mexico,"ALL, Australia, Austria and 40 more", , ,PC_HEALTHXP,,Percentage of GDP,PC_GDP,53.177,VOLUNTARY,1/1/1999,,USD per Capita,USD_CAP,$, ,1999,53.177,
Netherlands,"ALL, Australia, Austria and 40 more", , ,PC_HEALTHXP,,Percentage of GDP,PC_GDP,31.446,VOLUNTARY,1/1/1999,,USD per Capita,USD_CAP,$, ,1999,31.446,
Norway,"ALL, Australia, Austria and 40 more", , ,PC_HEALTHXP,,Percentage of GDP,PC_GDP,18.413,VOLUNTARY,1/1/1999,,USD per Capita,USD_CAP,$, ,1999,18.413,
New Zealand,"ALL, Australia, Austria and 40 more", , ,PC_HEALTHXP,,Percentage of GDP,PC_GDP,22.518,VOLUNTARY,1/1/1999,,USD per Capita,USD_CAP,$, ,1999,22.518,
Poland,"ALL, Australia, Austria and 40 more", , ,PC_HEALTHXP,,Percentage of GDP,PC_GDP,29.948,VOLUNTARY,1/1/1999,,USD per Capita,USD_CAP,$, ,1999,29.948,
Portugal,"ALL, Australia, Austria and 40 more", , ,PC_HEALTHXP,,Percentage of GDP,PC_GDP,33.499,VOLUNTARY,1/1/1999,,USD per Capita,USD_CAP,$, ,1999,33.499,
Sweden,"ALL, Australia, Austria and 40 more", , ,PC_HEALTHXP,,Percentage of GDP,PC_GDP,14.145,VOLUNTARY,1/1/1999,,USD per Capita,USD_CAP,$, ,1999,14.145,
United States of America,"ALL, Australia, Austria and 40 more", , ,PC_HEALTHXP,,Percentage of GDP,PC_GDP,55.731,VOLUNTARY,1/1/1999,,USD per Capita,USD_CAP,$, ,1999,55.731,
Austria,"ALL, Australia, Austria and 40 more", , ,PC_HEALTHXP,,Percentage of GDP,PC_GDP,24.463,VOLUNTARY,1/1/2000,,USD per Capita,USD_CAP,$, ,2000,24.463,
Belgium,"ALL, Australia, Austria and 40 more", , ,PC_HEALTHXP,,Percentage of GDP,PC_GDP,25.395,VOLUNTARY,1/1/2000,,USD per Capita,USD_CAP,$, ,2000,25.395,
Brazil,Other, , ,PC_HEALTHXP,,Percentage of GDP,PC_GDP,58.364,VOLUNTARY,1/1/2000,,USD per Capita,USD_CAP,$, ,2000,58.364,
Canada,"ALL, Australia, Austria and 40 more", , ,PC_HEALTHXP,,Percentage of GDP,PC_GDP,30.027,VOLUNTARY,1/1/2000,,USD per Capita,USD_CAP,$, ,2000,30.027,
Switzerland,"ALL, Australia, Austria and 40 more", , ,PC_HEALTHXP,,Percentage of GDP,PC_GDP,41.884,VOLUNTARY,1/1/2000,,USD per Capita,USD_CAP,$, ,2000,41.884,
Chile,"ALL, Australia, Austria and 40 more", , ,PC_HEALTHXP,,Percentage of GDP,PC_GDP,46.673,VOLUNTARY,1/1/2000,,USD per Capita,USD_CAP,$, ,2000,46.673,
China,Other, , ,PC_HEALTHXP,,Percentage of GDP,PC_GDP,77.903,VOLUNTARY,1/1/2000,,USD per Capita,USD_CAP,$, ,2000,77.903,
Colombia,"ALL, Australia, Austria and 40 more", , ,PC_HEALTHXP,,Percentage of GDP,PC_GDP,23.489,VOLUNTARY,1/1/2000,,USD per Capita,USD_CAP,$, ,2000,23.489,
Costa Rica,Other, , ,PC_HEALTHXP,,Percentage of GDP,PC_GDP,33.964,VOLUNTARY,1/1/2000,,USD per Capita,USD_CAP,$, ,2000,33.964,
Germany,"ALL, Australia, Austria and 40 more", , ,PC_HEALTHXP,,Percentage of GDP,PC_GDP,21.904,VOLUNTARY,1/1/2000,,USD per Capita,USD_CAP,$, ,2000,21.904,
Denmark,"ALL, Australia, Austria and 40 more", , ,PC_HEALTHXP,,Percentage of GDP,PC_GDP,16.893,VOLUNTARY,1/1/2000,,USD per Capita,USD_CAP,$, ,2000,16.893,
Spain,"ALL, Australia, Austria and 40 more", , ,PC_HEALTHXP,,Percentage of GDP,PC_GDP,28.642,VOLUNTARY,1/1/2000,,USD per Capita,USD_CAP,$, ,2000,28.642,
Estonia,"ALL, Australia, Austria and 40 more", , ,PC_HEALTHXP,,Percentage of GDP,PC_GDP,23.014,VOLUNTARY,1/1/2000,,USD per Capita,USD_CAP,$, ,2000,23.014,
France,"ALL, Australia, Austria and 40 more", , ,PC_HEALTHXP,,Percentage of GDP,PC_GDP,21.12,VOLUNTARY,1/1/2000,,USD per Capita,USD_CAP,$, ,2000,21.12,
United Kingdom,"ALL, Australia, Austria and 40 more", , ,PC_HEALTHXP,,Percentage of GDP,PC_GDP,23.602,VOLUNTARY,1/1/2000,,USD per Capita,USD_CAP,$, ,2000,23.602,
Greece,"ALL, Australia, Austria and 40 more", , ,PC_HEALTHXP,,Percentage of GDP,PC_GDP,38.374,VOLUNTARY,1/1/2000,,USD per Capita,USD_CAP,$, ,2000,38.374,
Hungary,"ALL, Australia, Austria and 40 more", , ,PC_HEALTHXP,,Percentage of GDP,PC_GDP,30.354,VOLUNTARY,1/1/2000,,USD per Capita,USD_CAP,$, ,2000,30.354,
Indonesia,Other, , ,PC_HEALTHXP,,Percentage of GDP,PC_GDP,68.795,VOLUNTARY,1/1/2000,,USD per Capita,USD_CAP,$, ,2000,68.795,
India,Other, , ,PC_HEALTHXP,,Percentage of GDP,PC_GDP,77.423,VOLUNTARY,1/1/2000,,USD per Capita,USD_CAP,$, ,2000,77.423,
Ireland,"ALL, Australia, Austria and 40 more", , ,PC_HEALTHXP,,Percentage of GDP,PC_GDP,22.486,VOLUNTARY,1/1/2000,,USD per Capita,USD_CAP,$, ,2000,22.486,
Iceland,"ALL, Australia, Austria and 40 more", , ,PC_HEALTHXP,,Percentage of GDP,PC_GDP,19.427,VOLUNTARY,1/1/2000,,USD per Capita,USD_CAP,$, ,2000,19.427,
Israel,"ALL, Australia, Austria and 40 more", , ,PC_HEALTHXP,,Percentage of GDP,PC_GDP,34.57,VOLUNTARY,1/1/2000,,USD per Capita,USD_CAP,$, ,2000,34.57,
Italy,"ALL, Australia, Austria and 40 more", , ,PC_HEALTHXP,,Percentage of GDP,PC_GDP,27.362,VOLUNTARY,1/1/2000,,USD per Capita,USD_CAP,$, ,2000,27.362,
Japan,"ALL, Australia, Austria and 40 more", , ,PC_HEALTHXP,,Percentage of GDP,PC_GDP,19.569,VOLUNTARY,1/1/2000,,USD per Capita,USD_CAP,$, ,2000,19.569,
Republic of Korea,"ALL, Australia, Austria and 40 more", , ,PC_HEALTHXP,,Percentage of GDP,PC_GDP,46.11,VOLUNTARY,1/1/2000,,USD per Capita,USD_CAP,$, ,2000,46.11,
Mexico,"ALL, Australia, Austria and 40 more", , ,PC_HEALTHXP,,Percentage of GDP,PC_GDP,54.783,VOLUNTARY,1/1/2000,,USD per Capita,USD_CAP,$, ,2000,54.783,
Netherlands,"ALL, Australia, Austria and 40 more", , ,PC_HEALTHXP,,Percentage of GDP,PC_GDP,30.961,VOLUNTARY,1/1/2000,,USD per Capita,USD_CAP,$, ,2000,30.961,
Norway,"ALL, Australia, Austria and 40 more", , ,PC_HEALTHXP,,Percentage of GDP,PC_GDP,18.318,VOLUNTARY,1/1/2000,,USD per Capita,USD_CAP,$, ,2000,18.318,
New Zealand,"ALL, Australia, Austria and 40 more", , ,PC_HEALTHXP,,Percentage of GDP,PC_GDP,21.984,VOLUNTARY,1/1/2000,,USD per Capita,USD_CAP,$, ,2000,21.984,
Poland,"ALL, Australia, Austria and 40 more", , ,PC_HEALTHXP,,Percentage of GDP,PC_GDP,31.12,VOLUNTARY,1/1/2000,,USD per Capita,USD_CAP,$, ,2000,31.12,
Russian Federation,Other, , ,PC_HEALTHXP,,Percentage of GDP,PC_GDP,40.44,VOLUNTARY,1/1/2000,,USD per Capita,USD_CAP,$, ,2000,40.44,
Sweden,"ALL, Australia, Austria and 40 more", , ,PC_HEALTHXP,,Percentage of GDP,PC_GDP,14.462,VOLUNTARY,1/1/2000,,USD per Capita,USD_CAP,$, ,2000,14.462,
Turkey,"ALL, Australia, Austria and 40 more", , ,PC_HEALTHXP,,Percentage of GDP,PC_GDP,38.329,VOLUNTARY,1/1/2000,,USD per Capita,USD_CAP,$, ,2000,38.329,
United States of America,"ALL, Australia, Austria and 40 more", , ,PC_HEALTHXP,,Percentage of GDP,PC_GDP,55.81,VOLUNTARY,1/1/2000,,USD per Capita,USD_CAP,$, ,2000,55.81,
South Africa,Other, , ,PC_HEALTHXP,,Percentage of GDP,PC_GDP,63.211,VOLUNTARY,1/1/2000,,USD per Capita,USD_CAP,$, ,2000,63.211,
Austria,"ALL, Australia, Austria and 40 more", , ,PC_HEALTHXP,,Percentage of GDP,PC_GDP,24.991,VOLUNTARY,1/1/2001,,USD per Capita,USD_CAP,$, ,2001,24.991,
Belgium,"ALL, Australia, Austria and 40 more", , ,PC_HEALTHXP,,Percentage of GDP,PC_GDP,24.593,VOLUNTARY,1/1/2001,,USD per Capita,USD_CAP,$, ,2001,24.593,
Brazil,Other, , ,PC_HEALTHXP,,Percentage of GDP,PC_GDP,58.911,VOLUNTARY,1/1/2001,,USD per Capita,USD_CAP,$, ,2001,58.911,
Canada,"ALL, Australia, Austria and 40 more", , ,PC_HEALTHXP,,Percentage of GDP,PC_GDP,30.293,VOLUNTARY,1/1/2001,,USD per Capita,USD_CAP,$, ,2001,30.293,
Switzerland,"ALL, Australia, Austria and 40 more", , ,PC_HEALTHXP,,Percentage of GDP,PC_GDP,40.629,VOLUNTARY,1/1/2001,,USD per Capita,USD_CAP,$, ,2001,40.629,
Chile,"ALL, Australia, Austria and 40 more", , ,PC_HEALTHXP,,Percentage of GDP,PC_GDP,47.282,VOLUNTARY,1/1/2001,,USD per Capita,USD_CAP,$, ,2001,47.282,
China,Other, , ,PC_HEALTHXP,,Percentage of GDP,PC_GDP,76.861,VOLUNTARY,1/1/2001,,USD per Capita,USD_CAP,$, ,2001,76.861,
Colombia,"ALL, Australia, Austria and 40 more", , ,PC_HEALTHXP,,Percentage of GDP,PC_GDP,22.975,VOLUNTARY,1/1/2001,,USD per Capita,USD_CAP,$, ,2001,22.975,
Costa Rica,Other, , ,PC_HEALTHXP,,Percentage of GDP,PC_GDP,33.63,VOLUNTARY,1/1/2001,,USD per Capita,USD_CAP,$, ,2001,33.63,
Czechia,"ALL, Australia, Austria and 40 more", , ,PC_HEALTHXP,,Percentage of GDP,PC_GDP,10.643,VOLUNTARY,1/1/2001,,USD per Capita,USD_CAP,$, ,2001,10.643,
Germany,"ALL, Australia, Austria and 40 more", , ,PC_HEALTHXP,,Percentage of GDP,PC_GDP,21.947,VOLUNTARY,1/1/2001,,USD per Capita,USD_CAP,$, ,2001,21.947,
Denmark,"ALL, Australia, Austria and 40 more", , ,PC_HEALTHXP,,Percentage of GDP,PC_GDP,16.594,VOLUNTARY,1/1/2001,,USD per Capita,USD_CAP,$, ,2001,16.594,
Spain,"ALL, Australia, Austria and 40 more", , ,PC_HEALTHXP,,Percentage of GDP,PC_GDP,28.971,VOLUNTARY,1/1/2001,,USD per Capita,USD_CAP,$, ,2001,28.971,
Estonia,"ALL, Australia, Austria and 40 more", , ,PC_HEALTHXP,,Percentage of GDP,PC_GDP,21.639,VOLUNTARY,1/1/2001,,USD per Capita,USD_CAP,$, ,2001,21.639,
Finland,"ALL, Australia, Austria and 40 more", , ,PC_HEALTHXP,,Percentage of GDP,PC_GDP,27.004,VOLUNTARY,1/1/2001,,USD per Capita,USD_CAP,$, ,2001,27.004,
France,"ALL, Australia, Austria and 40 more", , ,PC_HEALTHXP,,Percentage of GDP,PC_GDP,21.088,VOLUNTARY,1/1/2001,,USD per Capita,USD_CAP,$, ,2001,21.088,
United Kingdom,"ALL, Australia, Austria and 40 more", , ,PC_HEALTHXP,,Percentage of GDP,PC_GDP,23.837,VOLUNTARY,1/1/2001,,USD per Capita,USD_CAP,$, ,2001,23.837,
Greece,"ALL, Australia, Austria and 40 more", , ,PC_HEALTHXP,,Percentage of GDP,PC_GDP,36.794,VOLUNTARY,1/1/2001,,USD per Capita,USD_CAP,$, ,2001,36.794,
Hungary,"ALL, Australia, Austria and 40 more", , ,PC_HEALTHXP,,Percentage of GDP,PC_GDP,31.83,VOLUNTARY,1/1/2001,,USD per Capita,USD_CAP,$, ,2001,31.83,
Indonesia,Other, , ,PC_HEALTHXP,,Percentage of GDP,PC_GDP,60.932,VOLUNTARY,1/1/2001,,USD per Capita,USD_CAP,$, ,2001,60.932,
India,Other, , ,PC_HEALTHXP,,Percentage of GDP,PC_GDP,79.33,VOLUNTARY,1/1/2001,,USD per Capita,USD_CAP,$, ,2001,79.33,
Ireland,"ALL, Australia, Austria and 40 more", , ,PC_HEALTHXP,,Percentage of GDP,PC_GDP,21.561,VOLUNTARY,1/1/2001,,USD per Capita,USD_CAP,$, ,2001,21.561,
Iceland,"ALL, Australia, Austria and 40 more", , ,PC_HEALTHXP,,Percentage of GDP,PC_GDP,19.474,VOLUNTARY,1/1/2001,,USD per Capita,USD_CAP,$, ,2001,19.474,
Israel,"ALL, Australia, Austria and 40 more", , ,PC_HEALTHXP,,Percentage of GDP,PC_GDP,35.313,VOLUNTARY,1/1/2001,,USD per Capita,USD_CAP,$, ,2001,35.313,
Italy,"ALL, Australia, Austria and 40 more", , ,PC_HEALTHXP,,Percentage of GDP,PC_GDP,25.377,VOLUNTARY,1/1/2001,,USD per Capita,USD_CAP,$, ,2001,25.377,
Japan,"ALL, Australia, Austria and 40 more", , ,PC_HEALTHXP,,Percentage of GDP,PC_GDP,19.036,VOLUNTARY,1/1/2001,,USD per Capita,USD_CAP,$, ,2001,19.036,
Republic of Korea,"ALL, Australia, Austria and 40 more", , ,PC_HEALTHXP,,Percentage of GDP,PC_GDP,41.384,VOLUNTARY,1/1/2001,,USD per Capita,USD_CAP,$, ,2001,41.384,
